Project_ID,CO2_Reduction,Energy_Output,Environmental_Risk_Index,Konteks_Lingkungan,Peringkat_Dampak,Investment_Cost,Revenue_Stream,Debt_Ratio,Payment_Delay,Konteks_Proyek,Status_Rank,GDP_Growth,Interest_Rate,Bond_Yield,Konteks_Ekonomi,Daya_Tarik_Investasi
PLTM-BANTEN-836,38279,17348,52,Jeffreyborough: debit air kuat,High: ★★★★★,31.05,2.9,0.7,40,"PLTM di East Ericside, akses mudah",High: ★☆☆☆☆,3.7,4.1,5.2,New Kevin: industri kuat,Medium: 💵💵💵
PLTS-DIY-837,73903,21046,45,Lopezside: risiko sedang,High: ★★★★★,129.83,6.53,0.4,30,"PLTS di South Hayley, tantangan lahan",Medium: ★★★★☆☆☆☆,6,4.3,5.3,Chasefurt: ekonomi agro,Medium: 💵💵💵
PLTB-SULS-838,45597,15884,28,Stevensonbury: cuaca stabil,High: ★★★★☆,128.43,4.83,0.53,31,"PLTB di East Krystal, akses mudah",Medium: ★★★★,4.8,4.3,5.3,Rowlandfort: pertumbuhan stabil,High: 💵💵💵💵
PLTM-DIY-839,40564,16047,65,Bradyberg: risiko sedang,Medium: ★★☆☆☆,173.53,13.92,0.5,28,"PLTM di Port John, biaya logistik tinggi",High: ★★★★★☆☆☆,5.6,4.8,5.9,Port Taylor: pertumbuhan stabil,Low: 💵💵
PLTA-KALB-840,69172,11897,27,Nicoleshire: risiko sedang,High: ★★★★★,192.76,16.44,0.73,34,"PLTA di Garyville, biaya logistik tinggi",High: ★★☆,5,3.6,4.5,South Carrieview: ekonomi agro,Low: 💵💵
PLTA-DIY-841,34673,13485,59,Davidmouth: radiasi matahari tinggi,High: ★★★★☆,193.64,16.9,0.43,60,"PLTA di North Amberfurt, akses mudah",Low: ★★★★★☆,4.7,3.4,4.8,New Chad: industri kuat,Low: 💵💵
PLTM-BALI-842,30913,8742,55,West Jenna: radiasi matahari tinggi,High: ★★★★☆,117.99,12.94,0.53,41,"PLTM di West Cherylfurt, tantangan lahan",Low: ★,3.9,2.9,3.9,Lake Roy: industri kuat,High: 💵💵💵💵
PLTA-BALI-843,44380,12284,62,South Larry: cuaca stabil,Medium: ★★☆☆☆,183.36,14.57,0.74,55,"PLTA di Robertsbury, tantangan lahan",High: ★★★★☆☆☆☆,5.5,3.6,4.3,Marciamouth: industri kuat,Medium: 💵💵💵
PLTM-BALI-844,40725,13189,56,South Edward: risiko sedang,High: ★★★★☆,107.68,9.92,0.52,24,"PLTM di Hannahaven, biaya logistik tinggi",High: ★★★★☆☆,4.9,4.7,5.5,Lake Susan: industri kuat,High: 💵💵💵💵💵
PLTS-PAPU-845,51405,19737,44,Garciamouth: debit air kuat,Medium: ★★★☆☆,162.74,12.6,0.55,53,"PLTS di Port Jason, tantangan lahan",Medium: ★,5.4,3.6,4.7,Port Charlesfurt: ekonomi agro,High: 💵💵💵💵
PLTA-SULU-846,42687,14409,35,Robertton: risiko sedang,High: ★★★★☆,131.23,10.37,0.62,45,"PLTA di Lake Markburgh, tantangan lahan",High: ★☆☆,2,3.6,4.5,North Barry: pertumbuhan stabil,Low: 💵💵
PLTM-BANTEN-847,45535,8759,56,Port Sethville: risiko sedang,Medium: ★★★☆☆,224.75,12.08,0.64,40,"PLTM di Port Bonniestad, permintaan pasar tinggi",High: ★★☆☆☆☆,4.4,3.7,4.5,South Brandon: industri kuat,Medium: 💵💵💵
PLTS-JABAR-848,64022,38609,43,Lynnland: risiko sedang,Medium: ★★★☆☆,205.09,18.43,0.44,37,"PLTS di South Omar, akses mudah",Medium: ★★☆☆☆☆,5.3,4.5,5.2,Vargasfort: pertumbuhan stabil,Low: 💵💵
PLTA-KALB-849,59653,20817,72,West Douglasfort: debit air kuat,High: ★★★★★,129.11,7.49,0.56,50,"PLTA di Joshuaton, tantangan lahan",Low: ★★★★☆,6.1,3.1,3.5,Marychester: industri kuat,Low: 💵💵
PLTM-SULU-850,35625,10672,55,Lake David: debit air kuat,High: ★★★★☆,197.27,13.6,0.41,60,"PLTM di West Brent, biaya logistik tinggi",High: ★★★★☆☆,6.6,3.5,4.2,Leemouth: pariwisata berkembang,High: 💵💵💵💵💵
PLTA-BANTEN-851,61037,16462,44,Priceview: cuaca stabil,Medium: ★★☆☆☆,174.14,17.71,0.57,15,"PLTA di West Steven, biaya logistik tinggi",High: ★★☆☆☆☆,6.2,2.9,4.1,East Danielmouth: pariwisata berkembang,High: 💵💵💵💵
PLTB-GORONT-852,41604,23489,47,West Carlosfort: radiasi matahari tinggi,High: ★★★★☆,116.35,10.85,0.69,16,"PLTB di Ginachester, akses mudah",High: ★★★★☆☆,5.5,3.5,4.4,Sarahborough: pariwisata berkembang,Medium: 💵💵💵
PLTM-GORONT-853,34971,11876,62,Harveyside: cuaca stabil,Medium: ★★★☆☆,49.25,4.27,0.57,55,"PLTM di Patricktown, akses mudah",Low: ★★★★,4.3,3.6,4.5,West Franciscoview: pariwisata berkembang,High: 💵💵💵💵💵
PLTB-SULTRA-854,13989,15194,31,Amytown: cuaca stabil,Medium: ★★★☆☆,176.64,11.29,0.58,47,"PLTB di Jacobborough, biaya logistik tinggi",Low: ★★,6.2,4.5,5.8,West Harold: industri kuat,High: 💵💵💵💵💵
PLTS-PAPU-855,67501,27715,32,Longstad: debit air kuat,High: ★★★★☆,140.2,12.36,0.54,17,"PLTS di Andersonton, biaya logistik tinggi",High: ★★☆☆☆☆,6.2,3.9,5.1,Newtonville: industri kuat,High: 💵💵💵💵
PLTA-SULTRA-856,64556,22126,23,Marquezberg: cuaca stabil,Low: ★☆☆☆☆,172.24,16.71,0.69,17,"PLTA di East Cherylhaven, permintaan pasar tinggi",Low: ★★★★☆☆☆☆,4.1,3.7,5,West Davidmouth: ekonomi agro,High: 💵💵💵💵💵
PLTA-ACHD-857,42382,16801,68,North Valerie: cuaca stabil,High: ★★★★★,147.61,9.66,0.51,43,"PLTA di Robinsonfurt, permintaan pasar tinggi",Medium: ★★★,5.3,3.3,4.2,Howardshire: pariwisata berkembang,Low: 💵💵
PLTM-JABAR-858,37332,15897,61,Angelaview: cuaca stabil,High: ★★★★☆,114.3,11.84,0.57,12,"PLTM di Norrisberg, akses mudah",Medium: ★★☆☆☆,4,3.9,5.3,East Alexanderbury: pertumbuhan stabil,Medium: 💵💵💵
PLTM-MALUKU-859,36156,12037,71,Julieville: radiasi matahari tinggi,Medium: ★★☆☆☆,78.43,4.26,0.44,56,"PLTM di Greerchester, tantangan lahan",Medium: ★★★★☆☆☆,5.3,4.1,5.6,Alanland: pertumbuhan stabil,High: 💵💵💵💵
PLTB-JATENG-860,52434,16383,45,Watkinston: cuaca stabil,High: ★★★★★,155.89,7.26,0.87,53,"PLTB di Justinside, tantangan lahan",Low: ★★★☆☆☆,5.4,4.1,5.3,Josephtown: industri kuat,High: 💵💵💵💵
PLTM-JABAR-861,39965,11578,48,East Anne: debit air kuat,High: ★★★★☆,179.97,15.79,0.52,30,"PLTM di South Kevin, tantangan lahan",High: ★★☆☆☆☆,6.1,4.1,5.3,North Monique: pariwisata berkembang,Low: 💵💵
PLTS-JABW-862,95878,25109,38,North Charles: cuaca stabil,High: ★★★★☆,190.5,12.48,0.61,36,"PLTS di South Jennifermouth, biaya logistik tinggi",Medium: ★★★☆☆,5.1,3.5,5.2,Billyview: ekonomi agro,High: 💵💵💵💵
PLTM-SULS-863,25148,8105,68,Williamsburgh: radiasi matahari tinggi,Low: ★☆☆☆☆,185.66,11.04,0.66,34,"PLTM di Brianachester, akses mudah",Low: ★★,6.2,4,5.8,North Terry: pariwisata berkembang,High: 💵💵💵💵💵
PLTB-SULU-864,32759,20775,62,Jessicafort: cuaca stabil,Medium: ★★★☆☆,194.57,14.77,0.57,54,"PLTB di New Jessicatown, permintaan pasar tinggi",Low: ★★☆☆,5.4,4.4,5.6,Whitefurt: ekonomi agro,High: 💵💵💵💵
PLTM-JATENG-865,42280,8943,52,New Kimberly: radiasi matahari tinggi,High: ★★★★☆,103,7.44,0.7,53,"PLTM di North Keithmouth, tantangan lahan",Medium: ★,5.1,5.3,6.4,Lake Crystalview: pariwisata berkembang,High: 💵💵💵💵
PLTM-SULS-866,35417,12318,48,West Richardberg: risiko sedang,Medium: ★★★☆☆,147.11,15.09,0.61,57,"PLTM di Lake Madisonview, permintaan pasar tinggi",High: ★★★☆☆☆,4.4,3.5,4.4,East Robert: pertumbuhan stabil,High: 💵💵💵💵💵
PLTB-MALUKU-867,50738,22774,24,North Julia: debit air kuat,Medium: ★★☆☆☆,134.01,11.11,0.42,32,"PLTB di Jonesville, tantangan lahan",Medium: ★★★★★☆☆☆,4.3,3.7,4.5,Bethmouth: ekonomi agro,Medium: 💵💵💵
PLTS-SULU-868,77878,24197,29,Jonesmouth: radiasi matahari tinggi,Medium: ★★★☆☆,171.4,19.62,0.76,30,"PLTS di Port Lucasburgh, biaya logistik tinggi",Low: ★☆☆☆,3.5,4.3,5.2,Martinview: pertumbuhan stabil,Low: 💵💵
PLTS-GORONT-869,77327,23008,36,Lake Amanda: cuaca stabil,High: ★★★★☆,157.57,10.78,0.51,45,"PLTS di Lake Ricardoville, tantangan lahan",Medium: ★★★★★☆☆☆,4.6,4.1,5.3,South Joseland: pertumbuhan stabil,High: 💵💵💵💵💵
PLTB-KALTIM-870,58533,16023,49,East Jennifer: cuaca stabil,Medium: ★★★☆☆,198.13,20.47,0.59,49,"PLTB di South Reneemouth, akses mudah",High: ★★★★★☆☆,4.8,4.1,4.8,West Arianaton: pertumbuhan stabil,High: 💵💵💵💵
PLTS-ACHD-871,72095,28722,41,Garciahaven: debit air kuat,High: ★★★★★,136.49,11.51,0.52,53,"PLTS di Dixonmouth, akses mudah",Low: ★★★★★☆☆,5.6,4,4.9,Maryhaven: industri kuat,Low: 💵💵
PLTB-SUMUT-872,46382,17748,38,"Tapanuli: banjir musiman, debit air stabil",Medium: ★★★☆☆,182.91,13.19,0.76,33,"PLTB di Melissabury, biaya logistik tinggi",Low: ★★★★★☆☆☆☆,6.2,3.6,4.6,Port Dawn: ekonomi agro,High: 💵💵💵💵💵
PLTA-SULU-873,43493,16693,75,New Debbieville: debit air kuat,Medium: ★★☆☆☆,134.62,11.74,0.65,23,"PLTA di Lake Jesus, biaya logistik tinggi",Medium: ★★★★★☆☆☆☆,4.2,3.6,4.2,Riosland: pariwisata berkembang,Medium: 💵💵💵
PLTB-BANTEN-874,41140,6599,53,South Jessica: cuaca stabil,Medium: ★★★☆☆,252.71,20.96,0.46,49,"PLTB di East Amandastad, tantangan lahan",Low: ★☆☆,4.5,3.8,4.5,Jacquelineside: ekonomi agro,Medium: 💵💵💵
PLTB-PAPU-875,58601,21241,27,New Jamie: radiasi matahari tinggi,Low: ★☆☆☆☆,186.25,20.59,0.79,37,"PLTB di Davidbury, tantangan lahan",High: ★★☆,7.3,3.5,5.3,Dunnborough: industri kuat,Low: 💵💵
PLTB-KALB-876,46457,15630,49,Amystad: cuaca stabil,Medium: ★★☆☆☆,120.9,10.64,0.47,52,"PLTB di Lake Heatherland, permintaan pasar tinggi",Medium: ★★★☆☆,4.8,4.6,5.6,Anthonyburgh: industri kuat,Medium: 💵💵💵
PLTM-DIY-877,35991,13425,66,Port Michael: radiasi matahari tinggi,Medium: ★★☆☆☆,67.24,6.17,0.57,38,"PLTM di Jamiestad, tantangan lahan",High: ★★★★☆☆☆☆,5.1,4.5,5.1,Stewartstad: industri kuat,Low: 💵💵
PLTM-JABAR-878,27911,6193,49,Michaeltown: cuaca stabil,Medium: ★★☆☆☆,216.52,16.8,0.47,12,"PLTM di Port Cheryl, akses mudah",Medium: ★☆☆☆,4.6,3.3,4,Lake Meghan: pariwisata berkembang,Medium: 💵💵💵
PLTB-NTB-879,53888,13304,61,Port Brendaton: radiasi matahari tinggi,Medium: ★★☆☆☆,146.44,11.97,0.57,41,"PLTB di Jessicaberg, tantangan lahan",Medium: ★★★★★☆,5.6,4.4,5.5,South Rodneybury: industri kuat,Medium: 💵💵💵
PLTS-SULS-880,83471,23939,40,Lyonsborough: cuaca stabil,High: ★★★★☆,133.11,10.65,0.57,18,"PLTS di Sandraton, akses mudah",High: ★★☆☆☆☆,4.6,3.7,4.8,Port Jillian: ekonomi agro,High: 💵💵💵💵
PLTB-BALI-881,63106,22684,26,Jameshaven: cuaca stabil,Medium: ★★★☆☆,214.46,15.79,0.66,28,"PLTB di Nathanside, permintaan pasar tinggi",Medium: ★★,4.3,4.1,5.2,East Mary: pariwisata berkembang,Low: 💵💵
PLTM-SULS-882,24607,13824,68,Barbarabury: risiko sedang,Medium: ★★☆☆☆,141.27,15.14,0.58,17,"PLTM di Lake Feliciaton, permintaan pasar tinggi",Medium: ★★☆,5.7,2.9,4.6,East Donaldstad: industri kuat,High: 💵💵💵💵
PLTM-KALB-883,45468,11146,35,Johnsonland: risiko sedang,High: ★★★★★,164.4,8.4,0.64,47,"PLTM di Port Nicoleton, akses mudah",Medium: ★☆☆,5.3,3.5,4.8,Lake William: industri kuat,Low: 💵💵
PLTM-NTB-884,40639,14927,55,South Tarastad: debit air kuat,Low: ★☆☆☆☆,79.22,7.89,0.57,22,"PLTM di Thompsonshire, biaya logistik tinggi",High: ★★★☆☆☆,3.9,4.7,6.3,Dariuschester: pertumbuhan stabil,Medium: 💵💵💵
PLTA-ACHD-885,49587,26636,46,Taylorberg: debit air kuat,Medium: ★★★☆☆,130.98,8.83,0.76,42,"PLTA di East Caitlin, tantangan lahan",Medium: ★★★☆☆,4.4,4.4,5.2,East Patricia: pertumbuhan stabil,Medium: 💵💵💵
PLTB-JABAR-886,45396,22120,39,Port Ashley: risiko sedang,Medium: ★★★☆☆,129.76,13.32,0.76,13,"PLTB di Michelebury, akses mudah",High: ★★★☆☆☆,5.5,3.7,4.5,Johnsonport: pertumbuhan stabil,Low: 💵💵
PLTB-SULU-887,50799,19283,30,East Robertview: radiasi matahari tinggi,High: ★★★★★,186.15,15.21,0.43,16,"PLTB di New Nicole, tantangan lahan",Medium: ★★★☆☆,4.3,3.7,4.7,North Christina: industri kuat,Medium: 💵💵💵
PLTS-SULU-888,103339,26190,26,Lake Ashlee: cuaca stabil,High: ★★★★☆,161.03,11.75,0.63,53,"PLTS di East Jeanetteshire, akses mudah",Medium: ★★★★★,5.5,4.6,5.6,North Shawnland: ekonomi agro,Medium: 💵💵💵
PLTA-MALUKU-889,66389,21632,34,Weaverville: risiko sedang,High: ★★★★☆,260.49,22.54,0.52,23,"PLTA di Port Gabriel, tantangan lahan",Low: ★★★★★☆☆☆☆,6.3,5,6,South Lauren: pertumbuhan stabil,High: 💵💵💵💵💵
PLTM-SUMUT-890,31474,11482,62,"Tapanuli: banjir musiman, debit air stabil",High: ★★★★☆,213.89,19.55,0.61,16,"PLTM di Patriciafurt, biaya logistik tinggi",Medium: ★★,6.2,3.8,5.1,Lindsayborough: ekonomi agro,Medium: 💵💵💵
PLTS-SULS-891,70679,27155,33,Charlesbury: risiko sedang,Medium: ★★☆☆☆,147.21,10.67,0.73,45,"PLTS di Lake Susanborough, permintaan pasar tinggi",Medium: ★☆,4.4,3.6,5.2,Port Melissaview: ekonomi agro,High: 💵💵💵💵💵
PLTB-JATIM-892,59778,8459,36,Port Michele: debit air kuat,Medium: ★★★☆☆,59.4,3.62,0.29,42,"PLTB di Peterport, biaya logistik tinggi",High: ★★☆☆,4.9,3.4,4.4,Lake Jameschester: industri kuat,High: 💵💵💵💵
PLTS-SUMUT-893,50623,25414,30,"Tapanuli: banjir musiman, debit air stabil",High: ★★★★☆,225.1,24.36,0.68,35,"PLTS di East Jackson, tantangan lahan",High: ★★★★,4.7,5,5.5,Soniafurt: pertumbuhan stabil,Medium: 💵💵💵
PLTB-JATENG-894,35964,17664,78,Kimbury: radiasi matahari tinggi,Medium: ★★☆☆☆,139.88,10.68,0.46,10,"PLTB di Port Susanmouth, akses mudah",Low: ★★★★★☆,5.8,4.5,5.7,North Teresaland: industri kuat,High: 💵💵💵💵
PLTA-KALSEL-895,43707,15173,25,Emilytown: radiasi matahari tinggi,High: ★★★★★,154.19,9,0.48,28,"PLTA di East Michelle, permintaan pasar tinggi",Low: ★★★★★☆☆☆,4.7,3.8,4.6,Smithberg: pertumbuhan stabil,Medium: 💵💵💵
PLTS-SULU-896,81996,25395,32,New Paulville: risiko sedang,High: ★★★★★,159.15,9.58,0.61,27,"PLTS di Michaelview, akses mudah",Low: ★★☆☆☆,5.1,3.2,4.5,Gonzalezville: ekonomi agro,High: 💵💵💵💵💵
PLTS-SULTRA-897,61778,25451,46,Mahoneybury: cuaca stabil,High: ★★★★☆,196.28,15.84,0.56,50,"PLTS di New Danielburgh, permintaan pasar tinggi",High: ★★★★★☆☆,5.8,4.3,5.1,West Jennifermouth: ekonomi agro,Low: 💵💵
PLTB-SULS-898,42051,9710,47,South Brendamouth: radiasi matahari tinggi,Medium: ★★★☆☆,145.87,14.98,0.64,13,"PLTB di New Travis, biaya logistik tinggi",Medium: ★★☆☆,6.1,3.7,5,East Scottton: ekonomi agro,Medium: 💵💵💵
PLTS-NTT-899,67066,28887,20,"Sumba: radiasi matahari tinggi, rawan kekeringan",High: ★★★★★,161.76,6.52,0.57,26,"PLTS di East Garrett, akses mudah",Medium: ★★,5.4,3.7,4.4,Thompsonberg: pariwisata berkembang,Medium: 💵💵💵
PLTM-JATENG-900,40922,11689,50,Lake Kristinahaven: debit air kuat,Medium: ★★☆☆☆,152.09,20.19,0.72,56,"PLTM di New Katherineton, tantangan lahan",Medium: ★☆,5.9,4.2,5.2,East Gregory: ekonomi agro,Low: 💵💵
PLTB-PAPU-901,26039,15284,37,Ochoastad: risiko sedang,High: ★★★★☆,56.26,3.2,0.4,21,"PLTB di Amandatown, akses mudah",Low: ★★★☆☆☆☆,5,4.4,5.7,Foxview: pariwisata berkembang,High: 💵💵💵💵💵
PLTM-SULU-902,37903,9109,35,Floreston: risiko sedang,High: ★★★★☆,62.16,3.4,0.51,53,"PLTM di Santoschester, akses mudah",Medium: ★★☆,4.9,3.5,4.6,North Kelly: pertumbuhan stabil,Low: 💵💵
PLTS-JATENG-903,71515,25052,46,Donshire: risiko sedang,High: ★★★★☆,90.99,8.04,0.6,10,"PLTS di Johnsonton, biaya logistik tinggi",Low: ★☆☆☆☆,4.7,4.4,5.7,Port Sandrastad: pariwisata berkembang,Medium: 💵💵💵
PLTM-SULS-904,28374,11453,57,Jenniferburgh: cuaca stabil,Medium: ★★☆☆☆,136.35,12.5,0.63,50,"PLTM di Michaelfort, biaya logistik tinggi",Low: ★★★★★☆☆,6.5,3.2,4.2,Davidburgh: pertumbuhan stabil,High: 💵💵💵💵💵
PLTM-JATIM-905,28640,13812,38,Lake Russellchester: risiko sedang,Medium: ★★★☆☆,167.32,11.28,0.53,46,"PLTM di Torresport, tantangan lahan",Medium: ★★☆☆☆,3.8,3.8,5.1,Harrisonhaven: industri kuat,Medium: 💵💵💵
PLTA-SUMUT-906,49748,20510,69,"Tapanuli: banjir musiman, debit air stabil",Low: ★☆☆☆☆,163.19,11.23,0.65,12,"PLTA di Katrinaton, biaya logistik tinggi",Medium: ★★☆☆☆☆,4.6,3.7,4.2,West Thomas: ekonomi agro,Low: 💵💵
PLTS-ACHD-907,88893,23069,36,Michaelshire: risiko sedang,Medium: ★★★☆☆,98.2,8.71,0.52,19,"PLTS di Kellyton, permintaan pasar tinggi",High: ★★★★☆☆☆☆,4.9,4.4,5.6,North Jessica: ekonomi agro,Medium: 💵💵💵
PLTM-KALTIM-908,34845,6695,80,Blankenshipfort: cuaca stabil,Medium: ★★☆☆☆,237.29,22.41,0.52,28,"PLTM di New Jacob, permintaan pasar tinggi",Low: ★★★☆☆☆☆,4.9,3.7,5.1,New Stacyside: pertumbuhan stabil,High: 💵💵💵💵
PLTM-SUMUT-909,36837,9647,50,"Tapanuli: banjir musiman, debit air stabil",Medium: ★★★☆☆,206.06,23.08,0.75,31,"PLTM di New Anthonyshire, akses mudah",High: ★★★,5.6,3.9,3.9,Johnsonport: pariwisata berkembang,Medium: 💵💵💵
PLTA-SULU-910,52971,17992,47,Smithfurt: cuaca stabil,Medium: ★★☆☆☆,152.69,8.17,0.66,41,"PLTA di North Andrew, permintaan pasar tinggi",High: ★☆☆☆☆,5.5,4.3,5.6,North Lindaborough: ekonomi agro,High: 💵💵💵💵💵
PLTM-SULS-911,39228,10769,54,North Ashleyberg: radiasi matahari tinggi,Medium: ★★☆☆☆,154.56,12.7,0.7,38,"PLTM di Carrollfurt, tantangan lahan",Medium: ★★★☆☆☆,5.5,5,6.7,Grayshire: pertumbuhan stabil,Low: 💵💵
PLTA-JATIM-912,50796,5000,63,New Matthewchester: risiko sedang,Medium: ★★☆☆☆,122.98,7.87,0.56,34,"PLTA di Jamesview, permintaan pasar tinggi",Medium: ★★★★,4.6,4.3,4.8,Brianburgh: ekonomi agro,Medium: 💵💵💵
PLTM-BALI-913,27455,13029,61,Port Carrie: risiko sedang,Medium: ★★★☆☆,182.08,11.7,0.5,45,"PLTM di North Nathan, tantangan lahan",Low: ★★★★☆☆☆☆,4.6,4.1,5.5,Jeffreyberg: pariwisata berkembang,High: 💵💵💵💵
PLTB-GORONT-914,29525,17117,25,Reyeston: risiko sedang,High: ★★★★☆,67.39,6.69,0.65,25,"PLTB di North Charles, permintaan pasar tinggi",Low: ★★★,5.4,4.5,5.4,East Kevin: pertumbuhan stabil,Medium: 💵💵💵
PLTM-KALTIM-915,31971,18557,52,Mccarthyberg: cuaca stabil,Low: ★☆☆☆☆,186.76,14.96,0.42,32,"PLTM di Kathleenshire, permintaan pasar tinggi",Low: ★★★★★☆,3.4,3.7,5,Stephenview: industri kuat,Medium: 💵💵💵
PLTM-ACHD-916,40518,14742,45,New Michaelfort: risiko sedang,Low: ★☆☆☆☆,230.79,14.01,0.62,18,"PLTM di Shaneland, biaya logistik tinggi",Low: ★★★★☆☆,5,3.9,5.3,Garciaburgh: industri kuat,Medium: 💵💵💵
PLTS-SUMUT-917,64423,18251,35,"Tapanuli: banjir musiman, debit air stabil",Medium: ★★★☆☆,130.01,19.18,0.67,48,"PLTS di Lake Dawnville, akses mudah",Low: ★☆☆☆,4.7,3.5,3.9,Jerrybury: pertumbuhan stabil,Low: 💵💵
PLTS-JATIM-918,59621,25574,49,Lake Taylorstad: debit air kuat,Medium: ★★☆☆☆,206.08,17.43,0.57,21,"PLTS di Lake Tara, tantangan lahan",High: ★★★☆,5.2,3.7,5.2,Jenniferside: industri kuat,High: 💵💵💵💵
PLTA-DIY-919,48108,17654,11,Lake Carolynburgh: debit air kuat,High: ★★★★☆,140.23,13.56,0.49,54,"PLTA di Barberburgh, biaya logistik tinggi",Low: ★,4.4,4.4,5,Lake Katelynfurt: ekonomi agro,Low: 💵💵
PLTM-PAPU-920,42404,10403,51,Patrickton: cuaca stabil,Medium: ★★★☆☆,93.81,8.21,0.85,37,"PLTM di Collinsville, tantangan lahan",High: ★★★☆☆☆,5.6,3.6,4.9,Buckborough: ekonomi agro,High: 💵💵💵💵💵
PLTM-DIY-921,32783,16123,63,East Julieview: radiasi matahari tinggi,High: ★★★★★,2.84,0.17,0.69,43,"PLTM di South Andrewborough, tantangan lahan",Medium: ★★★★★☆☆☆☆,5.1,3.5,4.3,New Jared: industri kuat,High: 💵💵💵💵
PLTB-ACHD-922,30937,17646,78,South Josephview: risiko sedang,High: ★★★★☆,190.25,23.55,0.69,45,"PLTB di Andrewmouth, biaya logistik tinggi",High: ★★★★☆,5.8,5,6.1,Roseport: pariwisata berkembang,Medium: 💵💵💵
PLTS-PAPU-923,72191,30163,49,North Mathewview: radiasi matahari tinggi,High: ★★★★☆,126,8.26,0.61,22,"PLTS di Port Timothymouth, permintaan pasar tinggi",Medium: ★★★★★☆☆,5.7,4.4,5,South Elizabeth: pertumbuhan stabil,Low: 💵💵
PLTM-NTT-924,48381,10076,52,"Sumba: radiasi matahari tinggi, rawan kekeringan",Medium: ★★☆☆☆,104.87,14.05,0.62,16,"PLTM di New Alyssamouth, biaya logistik tinggi",Medium: ★★,4.3,4.4,5.6,New Markmouth: industri kuat,High: 💵💵💵💵
PLTS-NTB-925,72184,29203,26,Cookshire: risiko sedang,Medium: ★★☆☆☆,125.35,4.99,0.47,46,"PLTS di North Michaelhaven, biaya logistik tinggi",Medium: ★☆☆,6.4,4.8,5.8,South Annview: pariwisata berkembang,Low: 💵💵
PLTA-NTT-926,66629,17359,41,"Sumba: radiasi matahari tinggi, rawan kekeringan",High: ★★★★★,152.83,11.84,0.58,42,"PLTA di East Vincent, akses mudah",High: ★★★☆☆☆,5.9,4.1,5.3,Ochoafort: ekonomi agro,High: 💵💵💵💵
PLTA-KALB-927,60313,19552,30,Cameronfurt: debit air kuat,High: ★★★★★,82.36,6.83,0.58,42,"PLTA di Whitakerberg, biaya logistik tinggi",Medium: ★★★★,5.1,4,5.8,Webbmouth: industri kuat,Low: 💵💵
PLTA-SUMUT-928,36697,10040,49,"Tapanuli: banjir musiman, debit air stabil",Medium: ★★☆☆☆,131.18,11.32,0.66,39,"PLTA di Aaronmouth, biaya logistik tinggi",Low: ★★☆☆☆,6,3.2,4,Brendaborough: pertumbuhan stabil,High: 💵💵💵💵💵
